	imagem_fixa	imagem_em_movimento	nome_da_metrica	vetor_de_deslocamento	valor_final_da_metrica	tempo_total_registro	numero_de_interacoes	deslocamento_inicial_x	deslocamento_inicial_y
0	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	JointHistogramMutualInformation	[-1.74305960e-02  3.90621682e+01 -2.05209322e+01]	-0.7747236354786009	1.3580353260040283	19	0	0
1	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	MattesMutualInformation	[-6.62984191e-03  3.33904849e+01 -2.85894394e+01]	-0.4557291846726215	0.5191049575805664	19	0	0
2	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	Correlation	[ 6.7183202e-03  2.5271444e+01 -2.8798561e+01]	-0.6839766084997376	0.5139977931976318	20	0	0
3	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[-9.92989851e-04  2.17733627e+00 -1.72324216e+01]	-0.7342974999032533	12.275174617767334	19	0	0
4	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	JointHistogramMutualInformation	[ 5.92991669e-03  2.92255814e+01 -2.44865710e+01]	-0.8172936786678392	2.031588554382324	27	0	0
5	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	MattesMutualInformation	[-1.44852515e-02  2.58809482e+01 -2.55615967e+01]	-0.4775778950570889	0.6231093406677246	21	0	0
6	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	Correlation	[ 2.73381672e-03  2.61487915e+01 -2.72288196e+01]	-0.6814662552608186	0.73294997215271	21	0	0
7	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[  0.02222715  14.05052995 -15.42001789]	-0.7331307611011616	11.86836552619934	19	0	0
8	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	JointHistogramMutualInformation	[-8.20269051e-04  2.78727593e+01 -2.50860941e+01]	-0.8233828088006426	1.6728219985961914	19	0	0
9	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	MattesMutualInformation	[-1.16402297e-02  2.51217226e+01 -2.69244498e+01]	-0.4763777204965477	0.4842195510864258	19	0	0
10	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	Correlation	[ 1.82196923e-02  2.68501524e+01 -2.76533081e+01]	-0.6839637711413669	0.7371866703033447	34	0	0
11	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[-1.77524812e-02  2.79429399e+01 -3.82193138e+01]	-0.7064159380854944	14.378490447998049	19	0	0
12	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	JointHistogramMutualInformation	[-1.77160078e-03  2.86487560e+01 -2.25412418e+01]	-0.8146327543515827	1.3053309917449951	21	0	0
13	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	MattesMutualInformation	[-1.66585801e-02  2.69671938e+01 -2.52371121e+01]	-0.4745295196080182	0.563929557800293	19	0	0
14	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	Correlation	[ 1.10940925e-02  2.74881990e+01 -3.07977025e+01]	-0.6800879606271424	0.8080134391784668	19	0	0
15	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[-1.78714141e-02  4.11075416e+01 -4.50111046e+01]	-0.6994797872930064	14.385377645492554	19	0	0
16	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	JointHistogramMutualInformation	[ 3.01402620e-03  2.75086166e+01 -2.40272738e+01]	-0.8222661654593937	1.5296015739440918	19	0	0
17	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	MattesMutualInformation	[-1.97232734e-02  2.46929958e+01 -2.39095366e+01]	-0.4677112787047146	0.5759985446929932	21	0	0
18	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	Correlation	[ 6.73593522e-03  2.41580030e+01 -2.93685670e+01]	-0.6788867045790815	0.7456808090209961	26	0	0
19	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[ 1.56651724e-02  2.54250402e+01 -5.07448283e+01]	-0.6999173427615104	14.79001522064209	19	0	0
20	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	JointHistogramMutualInformation	[ 1.17840518e-02  2.58007728e+01 -2.28795781e+01]	-0.8178448773755286	1.512192726135254	19	0	0
21	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	MattesMutualInformation	[-2.55382287e-02  2.98561237e+01 -2.89959517e+01]	-0.4600088820942408	0.647010087966919	22	0	0
22	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	Correlation	[ 1.22281584e-02  2.40431601e+01 -2.75106861e+01]	-0.6787488524289252	0.7768979072570801	22	0	0
23	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[ 6.46428607e-03  1.88176384e+01 -1.71855496e+01]	-0.7238145975523953	13.890684127807615	19	0	0
24	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	JointHistogramMutualInformation	[-2.74673511e-02  4.19162522e+00 -3.73070363e+01]	-0.7555811273129684	1.7613229751586914	19	0	0
25	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	MattesMutualInformation	[-1.69648864e-02  2.73506522e+01 -2.76119580e+01]	-0.4753864599518314	0.7420563697814941	29	0	0
26	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	Correlation	[-1.80074093e-02  2.45624562e+01 -2.84527662e+01]	-0.6860974912439689	1.165001392364502	50	0	0
27	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[-2.70035362e-02 -3.56142752e+01 -5.19924873e+01]	-0.7158555561713839	15.266866445541382	19	0	0
28	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	JointHistogramMutualInformation	[ 5.30535618e-03  2.94009410e+01 -2.40346966e+01]	-0.8299914103840689	1.7955610752105713	47	0	0
29	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	MattesMutualInformation	[-2.25311966e-02  3.33900859e+01 -2.48223921e+01]	-0.4539574735958055	0.8860008716583252	31	0	0
30	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	Correlation	[ 1.23759575e-02  2.54762504e+01 -2.82551296e+01]	-0.6832291895709115	0.776310920715332	19	0	0
31	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[  0.07056094  -7.15466311 -16.58632478]	-0.7297896199644633	14.34204077720642	19	0	0
32	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	JointHistogramMutualInformation	[-3.44933186e-04  2.83805464e+01 -2.29264293e+01]	-0.8170411047495847	1.259378433227539	19	0	0
33	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	MattesMutualInformation	[-1.95559479e-02  2.64596483e+01 -2.75770583e+01]	-0.4707081999642672	0.7293493747711182	38	0	0
34	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	Correlation	[ 9.64654182e-03  2.47164172e+01 -3.10402532e+01]	-0.6778835167583679	0.9606022834777832	32	0	0
35	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[-5.54950712e-03  2.83022727e+01 -4.50260356e+01]	-0.7002775169377045	15.031034708023071	19	0	0
36	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	JointHistogramMutualInformation	[-1.21403113e-02  3.82784136e+01 -2.19927812e+01]	-0.7813388126613362	1.701618194580078	28	0	0
37	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	MattesMutualInformation	[-9.70545325e-03  2.60638545e+01 -2.52850016e+01]	-0.4739633402565667	0.7392396926879883	41	0	0
38	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	Correlation	[ 4.69033852e-03  2.60724540e+01 -2.87550761e+01]	-0.680086051391448	1.0184001922607422	50	0	0
39	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[  0.06572902  -9.86226827 -19.83514761]	-0.7270230416792778	14.330755233764648	19	0	0
40	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	JointHistogramMutualInformation	[ 1.86405852e-03  2.81560983e+01 -2.41580733e+01]	-0.8114761576270468	1.0794756412506104	19	0	0
41	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	MattesMutualInformation	[-2.06670205e-02  2.55260168e+01 -2.40071701e+01]	-0.4733428334853806	0.5730249881744385	21	0	0
42	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	Correlation	[ 6.08066361e-03  3.06168383e+01 -3.03840937e+01]	-0.6696623568111055	0.5722923278808594	19	0	0
43	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[-1.60739874e-02  3.52181025e+01 -4.42524702e+01]	-0.6967736613152519	13.1779363155365	19	0	0
44	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	JointHistogramMutualInformation	[-3.64276865e-04  2.68811046e+01 -2.44057898e+01]	-0.8223815002372168	1.634138822555542	19	0	0
45	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	MattesMutualInformation	[-7.88878732e-03  2.56364496e+01 -2.51982734e+01]	-0.4720111756508175	0.6152806282043457	24	0	0
46	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	Correlation	[-3.91524286e-04  3.22882856e+01 -2.95018063e+01]	-0.6570951055814155	0.650855302810669	19	0	0
47	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[  0.04185354  -6.92986215 -15.91086993]	-0.7319326355818951	20.16025710105896	29	0	0
48	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	JointHistogramMutualInformation	[ 9.07797401e-03  3.03017584e+01 -2.27339793e+01]	-0.8097245034830254	1.3478214740753174	19	0	0
49	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	MattesMutualInformation	[-1.94020105e-02  2.99972299e+01 -2.62050267e+01]	-0.4671932137638992	0.5697164535522461	19	0	0
50	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	Correlation	[ 1.25747353e-02  2.63944571e+01 -2.82303844e+01]	-0.6788480907481809	0.9395818710327148	45	0	0
51	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[ 8.68702905e-03  2.92183008e+01 -7.67068935e+00]	-0.7284321957213907	13.48264479637146	19	0	0
52	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	JointHistogramMutualInformation	[ 6.60754783e-03  2.92704597e+01 -2.39365852e+01]	-0.8118469025522792	1.3502485752105713	19	0	0
53	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	MattesMutualInformation	[-1.08075546e-02  2.76059104e+01 -2.53573154e+01]	-0.4742351120314488	0.6799962520599365	35	0	0
54	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	Correlation	[ 1.04139369e-02  2.75168927e+01 -2.93454699e+01]	-0.6782440550219485	0.6560723781585693	19	0	0
55	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[ 4.68516239e-03  3.52301237e+01 -1.56754871e+01]	-0.7177789019992902	17.131603956222534	25	0	0
56	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	JointHistogramMutualInformation	[-1.78377454e-02  2.56062137e+01 -2.72346853e+01]	-0.8323437135642313	1.84264612197876	38	0	0
57	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	MattesMutualInformation	[ -0.03012296  26.72891659 -27.81364944]	-0.4720541685173631	0.5760002136230469	19	0	0
58	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	Correlation	[ 9.76921842e-03  2.56942931e+01 -2.94265733e+01]	-0.6814967187476169	0.7968921661376953	32	0	0
59	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[-2.75575371e-02  5.31627241e+01 -4.92361622e+01]	-0.6921315872929775	22.376140356063843	35	0	0
60	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	JointHistogramMutualInformation	[-1.46756215e-02  1.86217008e+01 -2.57110306e+01]	-0.8099809297385996	1.4346809387207031	19	0	0
61	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	MattesMutualInformation	[-1.29323988e-02  2.49666754e+01 -2.71857974e+01]	-0.4801064092929188	0.7486667633056641	29	0	0
62	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	Correlation	[ 3.12627426e-03  2.65268879e+01 -2.75059389e+01]	-0.6858616981603508	0.589984655380249	21	0	0
63	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[-2.46035352e-02  2.20960696e+01 -4.87512908e+01]	-0.7025194163758454	13.227101802825928	19	0	0
64	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	JointHistogramMutualInformation	[ 1.00780754e-02  3.23220114e+01 -2.45765793e+01]	-0.8133543411876194	1.3616061210632324	19	0	0
65	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	MattesMutualInformation	[-1.76352862e-02  2.74227281e+01 -2.36187485e+01]	-0.462476295618554	0.6287827491760254	28	0	0
66	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	Correlation	[ 5.85418563e-03  2.78137423e+01 -2.82324953e+01]	-0.6763667066143971	0.6600017547607422	19	0	0
67	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[ 1.87378751e-02  8.27442305e+00 -4.73785334e+01]	-0.7153496759788821	21.786678791046143	33	0	0
68	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	JointHistogramMutualInformation	[ 1.68338564e-03  2.97121549e+01 -2.38387856e+01]	-0.8229449889405456	1.5242009162902832	19	0	0
69	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	MattesMutualInformation	[-1.25962149e-02  2.58940356e+01 -2.53617532e+01]	-0.4735643014511804	0.7229597568511963	23	0	0
70	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	Correlation	[ 6.74121173e-03  2.63313991e+01 -2.87221512e+01]	-0.6836087420101766	0.9374792575836182	30	0	0
71	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[  0.03770056  26.9516553  -31.13400974]	-0.7138704267410023	17.464574813842773	24	0	0
72	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	JointHistogramMutualInformation	[ 1.06454220e-02  2.97771672e+01 -2.17390104e+01]	-0.817872024255657	1.501070499420166	19	0	0
73	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	MattesMutualInformation	[-1.43282942e-02  2.79178100e+01 -2.59316204e+01]	-0.472634300874551	0.6281960010528564	28	0	0
74	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	Correlation	[ 3.23829907e-03  2.44958241e+01 -2.93944817e+01]	-0.6826928052071624	0.8288898468017578	39	0	0
75	Par2_dcm/DRR.0.png	Par2_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[-1.20780634e-02  3.68104016e+01 -4.65793633e+01]	-0.700979315669735	21.29111099243164	33	0	0
