	imagem_fixa	imagem_em_movimento	nome_da_metrica	vetor_de_deslocamento	valor_final_da_metrica	tempo_total_registro	numero_de_interacoes	deslocamento_inicial_x	deslocamento_inicial_y
0	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	JointHistogramMutualInformation	[-8.19221633e-04  1.89546004e+01 -1.82803712e+00]	-1.0524828641222546	1.6631014347076416	19	0	0
1	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	MattesMutualInformation	[ 0.00506033 -1.46590616 -1.67304968]	-0.5983846152129397	0.8791987895965576	26	0	0
2	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	Correlation	[ 0.00556993 -1.30247397 -0.73844271]	-0.7768398258578769	1.1323626041412354	31	0	0
3	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[-2.89804103e-02  3.76368379e+01 -7.96295034e-01]	-0.7065189172448494	18.443819284439087	19	0	0
4	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	JointHistogramMutualInformation	[ 3.69467840e-03  3.47987256e+01 -3.82870577e+00]	-0.9487458175928468	1.4855918884277344	19	0	0
5	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	MattesMutualInformation	[ 0.00414326  0.24094622 -0.91680166]	-0.5922702614376656	0.8805654048919678	30	0	0
6	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	Correlation	[ 0.01238331  9.30221821 -9.85042165]	-0.6922817604179106	1.1891355514526367	19	0	0
7	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[ 4.83078447e-03 -7.95975534e+00 -4.84837556e+00]	-0.7096547620363206	17.147005558013916	19	0	0
8	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	JointHistogramMutualInformation	[ 0.00980881 -0.33675492 -1.23556317]	-1.1304433768841202	1.9585368633270264	27	0	0
9	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	MattesMutualInformation	[ 0.00581828  4.16720882 -4.53881512]	-0.5654818012071047	0.6212480068206787	19	0	0
