	imagem_fixa	imagem_em_movimento	nome_da_metrica	vetor_de_deslocamento	valor_final_da_metrica	tempo_total_registro	numero_de_interacoes	deslocamento_inicial_x	deslocamento_inicial_y
0	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	JointHistogramMutualInformation	[ 0.00710817 -0.1921072   0.7539973 ]	-1.1290844460793517	1.2291877269744873	19	0	0
1	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	MattesMutualInformation	[1.37041214e-03 9.50894582e+00 1.88864235e-03]	-0.546794330620841	0.5695986747741699	19	0	0
2	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	Correlation	[ 4.77440736e-03  9.11606788e+00 -1.28845963e+01]	-0.6672525022830328	0.8977808952331543	19	0	0
3	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[ 1.37065368e-03 -3.90732207e+00 -8.71740130e-01]	-0.7117506124623241	12.8774676322937	19	0	0
4	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	JointHistogramMutualInformation	[ 1.77798657e-02 -2.13130987e+01 -5.36842575e+00]	-1.0270046386170757	1.1006338596343994	19	0	0
5	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	MattesMutualInformation	[ 0.00528368 -0.30235295  0.22595478]	-0.5866425053825193	0.4582390785217285	22	0	0
6	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	Correlation	[ 1.04602379e-02 -1.21012703e+01  1.98358387e+01]	-0.5898378499279009	0.4358868598937988	19	0	0
7	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[-0.00982786  6.92623543  1.16983834]	-0.7120220051616261	12.299748659133911	20	0	0
8	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	JointHistogramMutualInformation	[ 0.0010551  -1.05047821 -0.45941499]	-1.125812288098597	1.195239543914795	21	0	0
9	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	MattesMutualInformation	[ 0.00449    -0.98166243  0.71420891]	-0.5907589223933613	0.4160041809082031	20	0	0
10	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	Correlation	[ 0.0045054  -1.3598769  -0.53572655]	-0.7791678773765336	0.5022680759429932	23	0	0
11	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[ 0.00496426 -3.94002625 -3.34487   ]	-0.7179116415149261	13.26540493965149	19	0	0
12	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	JointHistogramMutualInformation	[ 0.01763911 -1.1947391  -0.20432091]	-1.1517318017916207	1.5820579528808594	50	0	0
13	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	MattesMutualInformation	[ 6.39234151e-03  3.24779499e+00 -1.45168021e+01]	-0.5093745402335264	0.5009992122650146	19	0	0
14	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	Correlation	[ 0.00215537 -1.71457034 -1.0842962 ]	-0.7778388986049253	0.7703068256378174	38	0	0
15	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[ 0.01470004 -7.60654295 -5.32325878]	-0.7114469973097456	12.496940612792969	19	0	0
16	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	JointHistogramMutualInformation	[ 0.0068311   0.62545014 -0.06825899]	-1.121780605819599	0.9956579208374025	19	0	0
17	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	MattesMutualInformation	[ 0.00688392 -0.07573267 -0.69174777]	-0.5946131653669785	0.5969929695129395	20	0	0
18	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	Correlation	[ 4.66926735e-03 -6.31762715e-01  4.79881602e+00]	-0.7580086010073651	0.5209956169128418	19	0	0
19	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[-3.56562657e-03 -7.69651380e+00 -2.78629042e+01]	-0.7037424570379357	12.85645627975464	19	0	0
20	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	JointHistogramMutualInformation	[ 0.00824891 -0.91640221 -1.3987724 ]	-1.1280103746409489	1.1634511947631836	26	0	0
21	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	MattesMutualInformation	[0.0032029  3.00021538 0.30006197]	-0.5804907118461337	0.7520773410797119	36	0	0
22	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	Correlation	[ 0.00227163 -0.61804663 -1.61163182]	-0.7734989504514306	0.7043509483337402	31	0	0
23	Par1_dcm/DRR.0.png	Par1_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[ 0.01084559 -4.64654972 -4.90712175]	-0.7158440211454059	13.67316746711731	19	0	0
