	imagem_fixa	imagem_em_movimento	nome_da_metrica	vetor_de_deslocamento	valor_final_da_metrica	tempo_total_registro	numero_de_interacoes	deslocamento_inicial_x	deslocamento_inicial_y
0	Par3_dcm/DRR.0.png	Par3_dcm/CR.0.png	JointHistogramMutualInformation	[ 2.79297167e-02 -2.78635656e+01  2.88023653e+01]	-0.7273755890556374	1.429781436920166	27	0	0
1	Par3_dcm/DRR.0.png	Par3_dcm/CR.0.png	MattesMutualInformation	[ 2.12186271e-02 -2.94508122e+01  2.44145520e+01]	-0.4725952685861916	0.653677225112915	39	0	0
2	Par3_dcm/DRR.0.png	Par3_dcm/CR.0.png	Correlation	[ -0.02703583 -24.13884989  25.06935309]	-0.677351373479743	0.6787610054016113	34	0	0
3	Par3_dcm/DRR.0.png	Par3_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[ 6.25463240e-03  8.62797694e+00 -4.97180308e+01]	-0.7500020971797267	24.126792669296265	50	0	0
4	Par3_dcm/DRR.0.png	Par3_dcm/CR.0.png	JointHistogramMutualInformation	[ 2.26667868e-02 -3.09271883e+01  2.88451694e+01]	-0.7270299542879609	1.3108844757080078	19	0	0
5	Par3_dcm/DRR.0.png	Par3_dcm/CR.0.png	MattesMutualInformation	[ 2.27135899e-02 -2.79466148e+01  2.57972781e+01]	-0.4757990649542303	0.8536629676818848	49	0	0
6	Par3_dcm/DRR.0.png	Par3_dcm/CR.0.png	Correlation	[-8.65993768e-04 -2.45482866e+01  2.42329211e+01]	-0.6751959435640076	0.6481413841247559	25	0	0
7	Par3_dcm/DRR.0.png	Par3_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[ 1.40292848e-02 -2.02268578e+01 -2.26241925e+00]	-0.7290672976641347	13.929039001464844	19	0	0
8	Par3_dcm/DRR.0.png	Par3_dcm/CR.0.png	JointHistogramMutualInformation	[ 2.39268683e-02 -2.82132169e+01  2.98451869e+01]	-0.7205921822162876	1.3868849277496338	27	0	0
9	Par3_dcm/DRR.0.png	Par3_dcm/CR.0.png	MattesMutualInformation	[  0.03913115 -25.01316006  14.19154747]	-0.4523457500769881	0.4360847473144531	23	0	0
10	Par3_dcm/DRR.0.png	Par3_dcm/CR.0.png	Correlation	[ 2.48230143e-03 -2.24090047e+01  2.40879906e+01]	-0.6712336480629344	0.6750965118408203	22	0	0
11	Par3_dcm/DRR.0.png	Par3_dcm/CR.0.png	ANTSNeighborhoodCorrelation	[ 6.34203437e-03 -2.31001069e+01 -6.90507677e+01]	-0.7492686487445088	19.83128476142884	33	0	0
